track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,playlist_id,playlist_name,release_year
7DUpuAzGUyJaJB3p9BC3Ms,Die Another Day,6tbjWDEIzxoDsBA1FuhfPW,Madonna,6makHXbA3KBYNlYEPXyFJW,276360,2003-04-22,54,0.792,0.797,0,-5.166,0,0.0901,0.062,0.00325,0.0896,0.491,123.993,4.606,56uBMvAujYa1ZLSqkYk6hg,final,2003
4XcWXKMKp53c8OU3HHlxgL,Amor e Fé - Acústico,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,58UBmFSA3MNkDloRrt2Mxr,322736,2020-08-21,69,0.632,0.697,4,-7.086,0,0.0377,0.589,0.0,0.375,0.837,135.961,5.378933333333333,56uBMvAujYa1ZLSqkYk6hg,final,2020
3ibuNV17Z6EIEFxiDaLeZe,Em Busca da Luz,4r6d4drhz83kHCRVJnzgdr,Marcelo Falcão,6PSbumMsFAlthE8TkDkKRf,219653,2021-08-20,39,0.653,0.718,6,-4.077,0,0.0402,0.312,0.0,0.0925,0.486,107.985,3.6608833333333335,56uBMvAujYa1ZLSqkYk6hg,final,2021
3oqC4Ta40ft6NnTJwcUTdi,Pipa Voada (feat. Emicida),5WgRuO0mhM36NFoapzpWBH,Rashid,083NpzlPOa5Q2mWOEkEaGw,185333,2020-01-22,61,0.758,0.732,5,-5.511,0,0.051,0.489,0.0,0.13,0.924,90.038,3.0888833333333334,56uBMvAujYa1ZLSqkYk6hg,final,2020
42pOZKprNiM6Wpa1KJuhnT,Jasmim,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,1tBrAQ9JBEamTypvEtOGz5,223360,2021-09-24,46,0.588,0.609,4,-8.086,0,0.0283,0.433,0.0106,0.224,0.555,96.056,3.7226666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2021
1RPrzKZdkzCNV0Ux0xEHg2,Ela Só Quer Paz,2zGf6lwQ9PxXdoeo5XXP2K,Projota,0kt2b6HTMmlV4A5f97LZk9,174382,2016-01-27,64,0.655,0.664,0,-4.506,0,0.179,0.0207,0.0,0.0771,0.934,172.005,2.9063666666666665,56uBMvAujYa1ZLSqkYk6hg,final,2016
6toDZSoqG5QUitFsoxavRy,Complicado,06lnOkY99sXVW44Y0M4BDP,Vitão,71HeCCNmwSJpAQy0eZYwV0,179339,2020-01-17,52,0.734,0.484,7,-7.486,0,0.13,0.57,0.0,0.224,0.499,130.05,2.9889833333333335,56uBMvAujYa1ZLSqkYk6hg,final,2020
6i9ToXS6CAfjpp8veBklg1,Café,06lnOkY99sXVW44Y0M4BDP,Vitão,1O8LPICWMyVScYtJb3zdJ8,190434,2019-03-08,56,0.776,0.5,11,-4.788,1,0.0979,0.0537,0.0,0.344,0.491,92.027,3.1739,56uBMvAujYa1ZLSqkYk6hg,final,2019
1wJs9F5BJ448hdda1u1NYw,Céu Aberto,4r6d4drhz83kHCRVJnzgdr,Marcelo Falcão,0Ih8g4IISGlQzvCTCoG3Ro,271804,2021-03-19,55,0.648,0.682,11,-4.558,1,0.0556,0.254,0.0,0.108,0.295,95.042,4.5300666666666665,56uBMvAujYa1ZLSqkYk6hg,final,2021
6l1PdE7lQbodewVQh16GCM,Sei Lá,2zGf6lwQ9PxXdoeo5XXP2K,Projota,4LMsH7jGH7oD0CLA8My6Hf,190363,2019-04-25,59,0.661,0.43,6,-8.738,1,0.0422,0.519,0.0,0.111,0.962,151.955,3.1727166666666666,56uBMvAujYa1ZLSqkYk6hg,final,2019
5EDTdg6eLRK9aByNMBWCFk,Um Pouco De Você,06lnOkY99sXVW44Y0M4BDP,Vitão,71HeCCNmwSJpAQy0eZYwV0,162866,2020-01-17,45,0.774,0.603,9,-7.367,0,0.0711,0.168,0.0,0.288,0.646,89.998,2.7144333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2020
71dwCpTZQpjLuqnJzyGbFz,Um Pedido,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,7oXqiOeFY3lrUNg3UU1OeJ,211985,2019-06-07,66,0.836,0.544,5,-7.329,0,0.0592,0.327,0.0,0.135,0.322,140.027,3.5330833333333334,56uBMvAujYa1ZLSqkYk6hg,final,2019
4Wr9IB1Q4Dla9msXgFzkTj,Qué Pasa,2zGf6lwQ9PxXdoeo5XXP2K,Projota,7laomHcuIzGROQOFGYbb5o,196771,2019-10-25,48,0.937,0.571,8,-7.426,1,0.227,0.0415,0.0,0.469,0.404,104.894,3.279516666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
58jGFWOk4X8arSg5l9UrxC,Conspiração,1xxS2WrLlgl9QNGEUCsbPG,Tribo da Periferia,6ALNr8Fr4RqCcU2X0jTELy,170666,2019-09-20,60,0.822,0.51,5,-6.954,0,0.0634,0.342,0.0,0.401,0.34,134.854,2.8444333333333334,56uBMvAujYa1ZLSqkYk6hg,final,2019
5XuEwQJgFGbnq5q0MwtwmU,Rouxinol,0GWNKI3VPEcJsOIEhUjmxd,Rael,7GflQRs2UHd9J5aDAx2ntx,193097,2016-11-11,47,0.751,0.678,6,-7.682,0,0.0534,0.296,0.00117,0.108,0.691,95.002,3.2182833333333334,56uBMvAujYa1ZLSqkYk6hg,final,2016
2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,6E2st8OqIaS7PU5gj95FSE,1Kilo,1eFFmE91zTBJQCz8YtFctr,213191,2017-03-17,68,0.555,0.439,7,-11.026,1,0.222,0.841,0.0,0.106,0.705,186.581,3.553183333333333,56uBMvAujYa1ZLSqkYk6hg,final,2017
3syjBDx0Qlq7xnJ4ElytPt,Ombrim,2zGf6lwQ9PxXdoeo5XXP2K,Projota,4aCyoLJEAjNzb1h1c3hijz,185259,2020-05-22,33,0.512,0.714,0,-5.642,0,0.386,0.348,0.0,0.113,0.888,83.629,3.08765,56uBMvAujYa1ZLSqkYk6hg,final,2020
2odzriVVZBwYOiYJEj30tm,Pouca Pausa,13A9x5VINTOaVnYxK4rbNQ,Clau,4uvWaZXSz2eMn7YZXXXcS1,279756,2018-06-15,61,0.886,0.583,8,-6.639,0,0.149,0.194,0.0,0.0922,0.883,103.006,4.6626,56uBMvAujYa1ZLSqkYk6hg,final,2018
3PX5eDiq4yOCeryQg5FcFr,A Voz E O Violão,2zGf6lwQ9PxXdoeo5XXP2K,Projota,6gEnotCkoJLErkbEpoqkmk,203861,2018-10-26,52,0.811,0.628,6,-6.77,0,0.258,0.272,0.0,0.0982,0.891,84.943,3.397683333333333,56uBMvAujYa1ZLSqkYk6hg,final,2018
39DGDdAkfUm712PbpBqTlj,Volta Que Dá Tempo,2iK1rsbYstkSVn57M4s8ut,Gaab,2A5UWu3yNNrnfbAfICNnV2,172800,2021-01-22,21,0.712,0.619,10,-4.704,0,0.147,0.577,0.0,0.102,0.691,169.886,2.88,56uBMvAujYa1ZLSqkYk6hg,final,2021
1AlHn9GTOYVrY21RaHGyDG,Primeira Vez,13A9x5VINTOaVnYxK4rbNQ,Clau,3TwEiVQN9lxBZ98rCdnpt6,193125,2020-04-17,51,0.691,0.735,3,-4.623,0,0.0379,0.0988,0.0,0.091,0.692,127.959,3.21875,56uBMvAujYa1ZLSqkYk6hg,final,2020
41aM1UUOKve4PcxzdmP6uh,Sua Vez,5veVxxPm1vzgi6pO2iVA8L,Bruno Martini,5Vjar7t713rm8AvTlBnVMg,168028,2019-10-04,28,0.727,0.68,1,-6.261,0,0.204,0.282,0.0,0.229,0.578,159.869,2.800466666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
2iZKEK4wJQbfAra1T1Dy2S,Aglomeração a 2,5BWqFYIPTnFx3OPWOoJvmD,Gabriel O Pensador,7bvjMjeGIjCcGj5BWTlkDc,200000,2020-07-24,34,0.856,0.78,1,-8.279,1,0.152,0.125,0.0,0.0484,0.873,149.983,3.3333333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2020
2mlsK27VNUj8y08BvtIbXu,Pontos de Exclamação,4m5LghDfOKFZNEBZ0GO1OQ,Jovem Dionisio,6OMICpWuK1nwndfvZJuGyb,181000,2020-03-06,66,0.724,0.332,11,-10.92,0,0.0661,0.763,0.00106,0.0605,0.58,118.036,3.0166666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2020
5AkcVThRpDkN3BlsFYnYj3,Beijo B,0GWNKI3VPEcJsOIEhUjmxd,Rael,0kwClqW6ZjFBmyfVI7oEpG,203933,2019-09-12,33,0.766,0.834,11,-7.456,0,0.0485,0.025,0.000506,0.0935,0.646,113.985,3.3988833333333335,56uBMvAujYa1ZLSqkYk6hg,final,2019
0TpDDNhAvukWiJL9SjEe9O,Melhor Que Ontem,2iK1rsbYstkSVn57M4s8ut,Gaab,6FMd26Sy35kd9boORkrOnT,180750,2021-07-16,42,0.636,0.46,2,-5.937,1,0.0764,0.107,0.0,0.0919,0.649,91.989,3.0125,56uBMvAujYa1ZLSqkYk6hg,final,2021
3lweyqK9BKJOY1pCKTEpnU,Só Ficou O Cheiro (feat. Melim),0GWNKI3VPEcJsOIEhUjmxd,Rael,0kwClqW6ZjFBmyfVI7oEpG,212480,2019-09-12,48,0.744,0.728,0,-6.971,1,0.0755,0.504,0.0,0.472,0.608,84.003,3.541333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2019
23DMhYv6WjRmIRck1Uwjev,Bilhete 2.0,5WgRuO0mhM36NFoapzpWBH,Rashid,5gtoxo8VoETM0EhENX6k91,223488,2018-01-19,58,0.628,0.724,10,-6.741,0,0.216,0.177,0.0,0.095,0.668,87.986,3.7248,56uBMvAujYa1ZLSqkYk6hg,final,2018
56i4PuApPOoMOT5R1Wx4ZI,Imprevisível,1xxS2WrLlgl9QNGEUCsbPG,Tribo da Periferia,4O9Lp2CyHiCMG6754mGahJ,241343,2018-06-04,64,0.692,0.408,7,-8.02,0,0.0693,0.559,0.0,0.11,0.329,144.005,4.022383333333333,56uBMvAujYa1ZLSqkYk6hg,final,2018
5xVJU6DJHnmHnbbKS56yCC,4 da manhã,3zhKxZr516VdNDa8v3oft2,UM44K,4pbbrNIhUdWxLYmd46lhVl,216428,2017-04-28,61,0.794,0.474,2,-6.993,0,0.0387,0.66,0.0,0.112,0.857,111.971,3.6071333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2017
6xH30x24KWgFeWI5O2S4G0,Mais Que Bom,06lnOkY99sXVW44Y0M4BDP,Vitão,0qASeNaCv76o2t4aKuF5bP,170722,2020-04-16,38,0.795,0.6,1,-6.621,0,0.136,0.108,0.0,0.195,0.709,84.997,2.8453666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2020
3PkUvpDnKBjOR11CTAD607,Sobrou Silêncio (feat. DUDA BEAT),5WgRuO0mhM36NFoapzpWBH,Rashid,083NpzlPOa5Q2mWOEkEaGw,192717,2020-01-22,49,0.824,0.76,11,-5.027,0,0.116,0.37,0.0,0.309,0.279,92.037,3.21195,56uBMvAujYa1ZLSqkYk6hg,final,2020
2K9kZpwD2CzTa6iiSYYOoO,Leão,1yR65psqiazQpeM79CcGh8,Marília Mendonça,44GonyeOgM1vGc9uHpoimf,166774,2022-12-09,70,0.743,0.865,6,-3.897,1,0.0315,0.449,3.05e-06,0.297,0.794,129.999,2.7795666666666667,56uBMvAujYa1ZLSqkYk6hg,final,2022
4NqBgOGE188J3IhF4I5O1E,Pisando Na Lua - Acústico,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,58UBmFSA3MNkDloRrt2Mxr,246103,2020-08-21,59,0.732,0.61,11,-6.14,0,0.0435,0.775,1.19e-06,0.172,0.955,132.037,4.1017166666666665,56uBMvAujYa1ZLSqkYk6hg,final,2020
6Ja1J5yPAcEabk0k2ICofc,Nossa Lei,2zGf6lwQ9PxXdoeo5XXP2K,Projota,4nzQG1N55mBox4sk26s2Ti,200151,2020-09-11,37,0.746,0.581,0,-6.827,0,0.0871,0.188,0.0,0.101,0.809,144.102,3.33585,56uBMvAujYa1ZLSqkYk6hg,final,2020
2zQH8X2mcvaNu06KezlIUe,Sr. Presidente,2zGf6lwQ9PxXdoeo5XXP2K,Projota,2kYipzyOx3iAyqBxpRopCB,213707,2018-08-14,37,0.803,0.602,4,-9.482,0,0.232,0.0367,0.0,0.185,0.71,152.009,3.5617833333333335,56uBMvAujYa1ZLSqkYk6hg,final,2018
3s8TFf8BuGZ3k6bTw7izJy,Vendaval,0GWNKI3VPEcJsOIEhUjmxd,Rael,0kwClqW6ZjFBmyfVI7oEpG,168293,2019-09-12,33,0.883,0.754,0,-7.186,1,0.134,0.166,2.4e-06,0.0382,0.575,98.018,2.804883333333333,56uBMvAujYa1ZLSqkYk6hg,final,2019
3QpkDyuXdjxhIyLyKtyC6O,Ilusão,7gJN8W0589FisSYJS17K54,Filipe Ret,06ZRaFS4lY8dQQXTYrAlOZ,217731,2019-11-08,66,0.596,0.607,5,-6.682,0,0.209,0.34,0.0,0.0808,0.446,129.252,3.62885,56uBMvAujYa1ZLSqkYk6hg,final,2019
1ZMa6di1QVUJjAw3uvQrtG,Psicose,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,2R63sSR9iv5SXnXPrmUJZM,178000,2020-06-05,57,0.717,0.556,4,-9.726,0,0.0486,0.083,0.0,0.388,0.594,109.992,2.966666666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
4iANxSIDT3kGekiquMSAgT,Embrasa,06lnOkY99sXVW44Y0M4BDP,Vitão,1O8LPICWMyVScYtJb3zdJ8,243020,2019-03-08,53,0.699,0.531,0,-5.714,1,0.0889,0.107,0.0,0.568,0.701,127.967,4.050333333333334,56uBMvAujYa1ZLSqkYk6hg,final,2019
35ZFS434PZDDofT9AXK62y,A Cura Tá no Coração,5BWqFYIPTnFx3OPWOoJvmD,Gabriel O Pensador,2kbAHf5ae9v2LWfWup43QH,228510,2020-05-15,39,0.84,0.667,6,-6.654,0,0.316,0.233,0.0,0.105,0.758,93.967,3.8085,56uBMvAujYa1ZLSqkYk6hg,final,2020
2RTb0qLCJ1I0Vco9hKsiTx,Photoshop,1xxS2WrLlgl9QNGEUCsbPG,Tribo da Periferia,1Wm1YuPwqEYEX485Z8bk9p,178723,2020-05-29,54,0.564,0.341,11,-12.19,0,0.218,0.478,0.0,0.104,0.234,93.65,2.9787166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
7zHOinjs8uwIYR1pTHbMtI,Real Pensamento,2iK1rsbYstkSVn57M4s8ut,Gaab,5Mi2IIic0BXTzXpL8VUOhY,184320,2020-01-24,28,0.817,0.459,6,-11.139,0,0.154,0.109,3.03e-05,0.0935,0.373,125.016,3.072,56uBMvAujYa1ZLSqkYk6hg,final,2020
5fBZcYrDdbW8ghG1nK0aPC,Legacy,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,0an0QudM4dT5TAHq3EfwUY,175000,2021-03-26,57,0.757,0.356,9,-12.31,0,0.368,0.783,6.14e-06,0.244,0.437,138.03,2.9166666666666665,56uBMvAujYa1ZLSqkYk6hg,final,2021
5p3LIyy38s0QQNoSTwbZXX,AmarElo (Sample: Sujeito de Sorte - Belchior),2d9LRvQJnAXRijqIJDDs2K,Emicida,5cUY5chmS86cdonhoFdn8h,320800,2019-10-30,56,0.552,0.762,8,-6.367,1,0.361,0.0384,8.63e-06,0.0239,0.512,172.086,5.346666666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
3v72fdPPqFMe02My4QupwO,Não Troco,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,50D7SDW6YlAsynlygTwgFZ,277400,2017-11-23,60,0.77,0.191,8,-17.37,1,0.355,0.648,0.0,0.203,0.619,75.045,4.623333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2017
5qy2LtEdX6VptGfA7qMpz2,Fugir Com o Sol,0IVBT8qQNwvHLzOJL6kGpE,Oriente,0Do91I6LdrrqYfv1BKQY92,188896,2017-09-03,41,0.757,0.712,6,-4.479,1,0.112,0.0373,0.0,0.141,0.521,98.042,3.1482666666666668,56uBMvAujYa1ZLSqkYk6hg,final,2017
7c1OyCwBQIpyyMD7ygRxer,Coração de Aço,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,4Nc4o5wWDru56mXoMeMngc,244141,2017-08-17,63,0.803,0.324,9,-13.118,0,0.202,0.836,0.0,0.572,0.283,133.957,4.069016666666666,56uBMvAujYa1ZLSqkYk6hg,final,2017
77jL1tq4HGzNeOJ8bW5Z8O,Uq Cê Vai Fazer,2fYAyTS2erZgqEHKHYqgi2,Edi Rock,5HZSxTHV1Okqedi83jpnbG,196000,2019-08-09,36,0.683,0.799,8,-5.369,0,0.179,0.102,4.49e-06,0.23,0.736,160.047,3.2666666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2019
6EQlEImXmyV3vtbUXjBlr6,Fake,3jLj1sAQaEpLpktyJmyGIh,Lourena,1D9ujYdSlTdYgvndgCn8gx,156000,2019-10-18,32,0.774,0.717,0,-5.05,1,0.0821,0.0312,0.0,0.207,0.592,139.989,2.6,56uBMvAujYa1ZLSqkYk6hg,final,2019
70jMUCcZRPSbUxeKLHHKKp,Beijo Com Trap,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,2Jkz6SAtqu5BuUsisuKuGh,187882,2018-07-21,60,0.904,0.418,10,-10.961,0,0.0564,0.436,2.23e-05,0.106,0.51,120.003,3.1313666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2018
6tyNDqpsKlyiQvZmUTHVFO,Canção Pro Tempo,2zGf6lwQ9PxXdoeo5XXP2K,Projota,2TsL9NFMTknpXO7P962oyj,230839,2017-07-28,43,0.78,0.688,5,-3.615,1,0.075,0.032,0.0,0.0945,0.858,77.026,3.8473166666666665,56uBMvAujYa1ZLSqkYk6hg,final,2017
7E7hUFEjmkxwiA3SMzXR25,Primeiro Milhão,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,5p5vm1mEEW436kQdSqBylZ,213447,2019-11-22,57,0.816,0.517,5,-9.359,1,0.191,0.466,0.0,0.153,0.435,130.045,3.55745,56uBMvAujYa1ZLSqkYk6hg,final,2019
0iAiunuKLLAUmQxgkcJza2,Caderninho,06lnOkY99sXVW44Y0M4BDP,Vitão,7uUKE2JUPT8sc0k2OMLL5D,220453,2019-02-01,46,0.706,0.183,3,-9.993,0,0.0592,0.714,0.0,0.12,0.789,118.239,3.6742166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
3Vm5NxQWmQ5ozZpIJHjFaH,Pra Te Convencer,53iGNetIf91uZx4Jb54cgb,Haikaiss,4iKDTY4YzOLLhUqzDN7Lep,222378,2020-01-08,39,0.789,0.715,9,-3.804,0,0.339,0.279,0.0,0.0938,0.907,91.803,3.7063,56uBMvAujYa1ZLSqkYk6hg,final,2020
78m3BiWZ2dLGzElYwrIfFD,Pequenas Alegrias da Vida Adulta (feat. Marcos Valle e Thiago Ventura),2d9LRvQJnAXRijqIJDDs2K,Emicida,5cUY5chmS86cdonhoFdn8h,292013,2019-10-30,53,0.752,0.662,4,-8.011,0,0.485,0.56,0.0,0.0668,0.695,81.912,4.866883333333333,56uBMvAujYa1ZLSqkYk6hg,final,2019
3IqI8boTYbqJKEybByt4T3,Dame Mais,5bzWtCkjIAMgN93gLt56SO,Tropkillaz,7AS9FjLU3mFiBUWBLKHguO,194840,2018-12-13,51,0.727,0.837,9,-7.336,1,0.0671,0.024,8.14e-05,0.338,0.565,100.023,3.247333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2018
4hpcc2wq84pilUgDbIPkDN,Nossa música,3zhKxZr516VdNDa8v3oft2,UM44K,7vdk9XKYqz9BL7mZlzIlfj,239642,2018-05-04,52,0.592,0.387,2,-9.567,1,0.0407,0.853,0.0,0.107,0.7,125.638,3.9940333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2018
1BPkH7NwsbjEGwyMI7EtVE,A Rezadeira - Ao Vivo,2zGf6lwQ9PxXdoeo5XXP2K,Projota,0yBApZoOjSFH9gJR9d3hs3,263066,2016-05-27,47,0.59,0.903,1,-6.103,1,0.186,0.0895,0.0,0.226,0.528,139.952,4.384433333333333,56uBMvAujYa1ZLSqkYk6hg,final,2016
6EfnotM8sRsjXEsOgtZbCG,Tem Café,2iK1rsbYstkSVn57M4s8ut,Gaab,5NqdRURgrYqmk8H1GKGueM,262733,2017-01-01,64,0.63,0.415,0,-13.398,1,0.394,0.0348,0.0,0.0878,0.285,113.043,4.3788833333333335,56uBMvAujYa1ZLSqkYk6hg,final,2017
0wryAFpQqHTvhteQx7ZNp2,Edredom,06lnOkY99sXVW44Y0M4BDP,Vitão,1DGYrtJu0guCxcVcW7sinP,172700,2019-06-28,47,0.689,0.619,7,-6.164,1,0.358,0.178,0.0,0.375,0.71,95.922,2.8783333333333334,56uBMvAujYa1ZLSqkYk6hg,final,2019
1FpjfHwVh1ziha91Ng2o4P,É Tudo Pra Ontem,2d9LRvQJnAXRijqIJDDs2K,Emicida,3pJfsGB12RRU7KDDsRkAh1,310400,2020-12-10,51,0.629,0.522,2,-10.503,1,0.371,0.758,0.0,0.408,0.617,79.961,5.173333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2020
7f7BUgSlavlGnvxd3KZN88,Pianista da Rua 6,1xxS2WrLlgl9QNGEUCsbPG,Tribo da Periferia,0qRzQgMAjG5MrOkO1ptOVp,212571,2019-12-27,57,0.704,0.499,7,-10.01,0,0.082,0.814,0.000167,0.153,0.348,139.969,3.54285,56uBMvAujYa1ZLSqkYk6hg,final,2019
4nZDBTRqMug013P4OcgwKg,Perto Do Céu,2zGf6lwQ9PxXdoeo5XXP2K,Projota,5D18S7h5lAjT0ZfL03Ci6l,219006,2019-04-26,34,0.734,0.564,3,-6.585,0,0.163,0.452,0.0,0.111,0.735,170.941,3.6501,56uBMvAujYa1ZLSqkYk6hg,final,2019
3nI0piSOxAik2RCpHGloB7,Só os Loucos Sabem,1on7ZQ2pvgeQF4vmIA09x5,Charlie Brown Jr.,0tbiBipiOorOAnL7XWFbgt,210493,2009-09-16,71,0.39,0.396,7,-8.18,1,0.0395,0.738,0.0,0.0991,0.57,192.178,3.5082166666666668,56uBMvAujYa1ZLSqkYk6hg,final,2009
4paYjBg6aiHEG2gLKkm5SM,Cuidado,2iK1rsbYstkSVn57M4s8ut,Gaab,5NqdRURgrYqmk8H1GKGueM,233267,2017-01-01,56,0.883,0.581,8,-5.421,0,0.0526,0.015,0.0,0.067,0.407,104.954,3.887783333333333,56uBMvAujYa1ZLSqkYk6hg,final,2017
6wPeI7N9ftieGTJt9HvQtt,Carro e Avião,1xKdiuYoOCM2oCMErUjvtq,Rodriguinho,0tQMFQLVJnQltB2YDH01rG,213346,2021-03-05,22,0.641,0.679,0,-7.285,1,0.0341,0.583,0.0,0.12,0.534,130.057,3.5557666666666665,56uBMvAujYa1ZLSqkYk6hg,final,2021
4XAvtwNN5wXaoCt8FocifW,Quem É Que Me Faz Rir,1xKdiuYoOCM2oCMErUjvtq,Rodriguinho,0tQMFQLVJnQltB2YDH01rG,134605,2021-03-05,32,0.604,0.741,9,-7.452,1,0.178,0.579,0.0,0.396,0.824,76.815,2.2434166666666666,56uBMvAujYa1ZLSqkYk6hg,final,2021
0n9b7WrRRZkTy8CfXjbZb4,Não Desista Agora,7gJN8W0589FisSYJS17K54,Filipe Ret,74v9BLECHPqKGRLfa24LRn,195000,2021-04-22,59,0.56,0.632,0,-5.839,1,0.131,0.287,0.0,0.0922,0.243,92.349,3.25,56uBMvAujYa1ZLSqkYk6hg,final,2021
4SM1LuaGr2UHJsIEIChTCB,Miopia Ocular - Versão Estúdio,1vppDmG3i5sXf3DJzrK4T1,Thiaguinho,4z5sEEGwUhN1gJej7V3kx2,187220,2019-05-24,38,0.644,0.608,2,-7.123,1,0.091,0.0107,0.0,0.142,0.582,173.903,3.1203333333333334,56uBMvAujYa1ZLSqkYk6hg,final,2019
2ppP3ZERRUsnjqdc5bt2v2,Made In Favela,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,0TNdEVIlaICYjSTIGW1Rtd,197320,2020-04-10,59,0.807,0.638,4,-7.958,0,0.0518,0.666,5.31e-05,0.16,0.53,132.042,3.288666666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
1rr3B3UAKOz3vzjuNfhLu3,Zerando a Vida,7tojcuXcZ7eBlQjbAc65Ee,MC Caverinha,7pPHwj4BAv1Q7IUjhRgGju,141913,2020-09-18,42,0.969,0.529,6,-5.841,1,0.247,0.418,0.0,0.0865,0.303,115.015,2.3652166666666665,56uBMvAujYa1ZLSqkYk6hg,final,2020
0c68eyAdaqYMdyVBjygaOK,Mil Coisas,2d9LRvQJnAXRijqIJDDs2K,Emicida,5531Q6ELSF96I2DG5ECnPY,202800,2019-05-27,42,0.745,0.511,9,-9.727,0,0.173,0.318,0.0,0.144,0.758,148.049,3.38,56uBMvAujYa1ZLSqkYk6hg,final,2019
3ZNt77s1KL5tjXhI2fVWEi,Salmo 23,2zGf6lwQ9PxXdoeo5XXP2K,Projota,0NFnJsRbZeNqa91C7O17S3,293269,2020-04-10,39,0.731,0.741,11,-5.636,0,0.193,0.126,0.0,0.293,0.362,156.018,4.887816666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
1LVC2W9HTzvlyvdCphRrsM,Mina,1E4r5qziZja6v8jA7iTqjn,Negra Li,760FOjC9V2eUovQHMo7TnN,203281,2018-11-23,26,0.753,0.527,11,-10.126,1,0.197,0.104,0.0,0.109,0.505,95.998,3.3880166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2018
0mjKSQU26qyBDRKI75ETVE,Super Heroi - Acústico,0vLuOi2k62sHujIfplInlK,Hungria Hip Hop,58UBmFSA3MNkDloRrt2Mxr,202044,2020-08-21,54,0.36,0.701,2,-5.78,0,0.0652,0.724,8.47e-06,0.123,0.512,134.745,3.3674,56uBMvAujYa1ZLSqkYk6hg,final,2020
3MkdA6vwF0ifRl86yzTlJW,Kenny G,5nP8x4uEFjAAmDzwOEc9b8,Matuê,6dXKy9X9o0HpcF0YZjaWOa,189600,2019-09-04,70,0.417,0.767,9,-3.31,1,0.193,0.0778,0.0,0.113,0.152,72.573,3.16,56uBMvAujYa1ZLSqkYk6hg,final,2019
6UzHlvFqdBWe8DWJfSqgXf,Só Uma Noite,0Ludmn78UAusTsNCXgICrN,Fabio Brazza,7vVqtSivvSRuCd2fCxirTR,230157,2020-04-01,53,0.795,0.599,9,-7.001,0,0.255,0.265,0.0,0.0914,0.618,83.489,3.83595,56uBMvAujYa1ZLSqkYk6hg,final,2020
2FGhB10Gon36GgFcOTMQEW,Poesia Acústica #7: Céu Azul,09U6hmCerKcIJrixubiBjm,Pineapple StormTv,5IkIpMWgmSaXO0x9gzgelo,572038,2019-07-06,68,0.795,0.697,9,-4.276,0,0.31,0.0875,0.0,0.0997,0.543,102.756,9.533966666666666,56uBMvAujYa1ZLSqkYk6hg,final,2019
255ivmsvZvD7xgjAlkPZ6a,Online,2iK1rsbYstkSVn57M4s8ut,Gaab,5Mi2IIic0BXTzXpL8VUOhY,166666,2020-01-24,14,0.731,0.734,4,-5.966,0,0.155,0.492,0.0,0.156,0.652,90.041,2.7777666666666665,56uBMvAujYa1ZLSqkYk6hg,final,2020
5oI9blwsXC8AkTWw6wASY8,Máquina do Tempo,5nP8x4uEFjAAmDzwOEc9b8,Matuê,6ehm0SMBBoSxH8oSrFXre6,230400,2020-09-10,71,0.629,0.727,4,-4.387,0,0.0499,0.0647,0.0,0.138,0.132,149.978,3.84,56uBMvAujYa1ZLSqkYk6hg,final,2020
